2026-03-18 13:39:13 | INFO    | __main__                       | GUI Agent 启动
2026-03-18 13:39:13 | INFO    | __main__                       | 任务: Send a email to 221240051@smail.nju.edu.cn notifying there is a meeting at 2026-3-18 14:00 using Gmail
2026-03-18 13:39:13 | INFO    | __main__                       | 设备: 默认
2026-03-18 13:39:13 | INFO    | __main__                       | Dry Run: False
2026-03-18 13:39:13 | INFO    | utils.llm_client               | LLMClient 初始化完成: model=gpt-5.2, api_base=https://api.poixe.com/v1
2026-03-18 13:39:13 | DEBUG   | Perception.dump_parser         | DumpParser 初始化完成
2026-03-18 13:39:13 | DEBUG   | Perception.context_builder     | ContextBuilder 初始化完成
2026-03-18 13:39:13 | INFO    | Perception.perception_manager  | PerceptionManager 初始化完成, CV 输出目录: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/cv_output
2026-03-18 13:39:13 | DEBUG   | Memory.memory_manager          | 短期记忆已初始化
2026-03-18 13:39:13 | INFO    | Memory.experience_store        | 经验库文件不存在，将创建新文件: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/memory/long_term.json
2026-03-18 13:39:13 | INFO    | Memory.memory_manager          | 记忆管理器初始化完成, 经验库路径: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/memory/long_term.json
2026-03-18 13:39:13 | INFO    | Planning.planner               | Planner 初始化完成
2026-03-18 13:39:13 | INFO    | Planning.oracle_pre            | OraclePre 初始化完成
2026-03-18 13:39:13 | INFO    | Planning.safety_interceptor    | SafetyInterceptor 初始化完成, 高风险关键词: 17 个
2026-03-18 13:39:13 | INFO    | Execution.action_executor      | ActionExecutor 初始化完成, serial='default'
2026-03-18 13:39:13 | INFO    | Execution.action_mapper        | ActionMapper 初始化完成
2026-03-18 13:39:13 | INFO    | Execution.oracle_runtime       | OracleRuntime 初始化完成: dead_loop_threshold=3, screen_var_threshold=10.0
2026-03-18 13:39:13 | INFO    | Evaluation.evaluator           | Evaluator 初始化完成
2026-03-18 13:39:13 | INFO    | Evaluation.replanner           | Replanner 初始化完成, 死胡同阈值=3
2026-03-18 13:39:13 | INFO    | agent_loop                     | AgentLoop 初始化完成, 最大步数=30
2026-03-18 13:39:13 | INFO    | agent_loop                     | ============================================================
2026-03-18 13:39:13 | INFO    | agent_loop                     | 开始执行任务: 'Send a email to 221240051@smail.nju.edu.cn notifying there is a meeting at 2026-3-18 14:00 using Gmail'
2026-03-18 13:39:13 | INFO    | agent_loop                     | ============================================================
2026-03-18 13:39:13 | INFO    | Memory.memory_manager          | 短期记忆已清空
2026-03-18 13:39:13 | DEBUG   | Execution.oracle_runtime       | 事中 Oracle 历史已重置
2026-03-18 13:39:13 | DEBUG   | Evaluation.replanner           | Replanner 状态已重置
2026-03-18 13:39:13 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell wm size
2026-03-18 13:39:13 | INFO    | Execution.action_executor      | 设备屏幕分辨率: (1080, 2220)
2026-03-18 13:39:13 | INFO    | agent_loop                     | ========================================
2026-03-18 13:39:13 | INFO    | agent_loop                     | 第 1 步 (最大 30)
2026-03-18 13:39:13 | INFO    | agent_loop                     | ========================================
2026-03-18 13:39:13 | INFO    | agent_loop                     | [Step 1] 阶段1: 环境感知
2026-03-18 13:39:13 | INFO    | Execution.action_executor      | 截屏: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/screenshots/step_1_before.png
2026-03-18 13:39:13 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell screencap -p /sdcard/step_1_before.png
2026-03-18 13:39:14 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb pull /sdcard/step_1_before.png /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/screenshots/step_1_before.png
2026-03-18 13:39:14 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell rm /sdcard/step_1_before.png
2026-03-18 13:39:14 | INFO    | Execution.action_executor      | Dump UI: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/dumps/step_1.xml
2026-03-18 13:39:14 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell uiautomator dump /sdcard/window_dump.xml
2026-03-18 13:39:16 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb pull /sdcard/window_dump.xml /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/dumps/step_1.xml
2026-03-18 13:39:16 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell dumpsys activity activities
2026-03-18 13:39:16 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell dumpsys window windows
2026-03-18 13:39:16 | INFO    | Perception.perception_manager  | 开始环境感知: screenshot=/Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/screenshots/step_1_before.png, dump=/Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/dumps/step_1.xml
2026-03-18 13:39:19 | INFO    | Perception.uied.detect_text.ocr | OCRDetector initialized successfully
2026-03-18 13:39:30 | DEBUG   | Perception.uied.detect_text.ocr | PaddleOCR page keys: ['input_path', 'page_index', 'doc_preprocessor_res', 'dt_polys', 'model_settings', 'text_det_params', 'text_type', 'text_rec_score_thresh', 'return_word_box', 'rec_texts', 'rec_scores', 'rec_polys', 'vis_fonts', 'textline_orientation_angles', 'rec_boxes']
2026-03-18 13:39:30 | DEBUG   | Perception.uied.detect_text.ocr | PaddleOCR counts: rec_texts=34, rec_scores=34, rec_polys=34
2026-03-18 13:39:30 | DEBUG   | Perception.uied.detect_text.ocr | PaddleOCR converted count: 34
2026-03-18 13:39:30 | DEBUG   | Perception.uied.detect_text.text_detection | After convert: 34
2026-03-18 13:39:30 | DEBUG   | Perception.uied.detect_text.text_detection | After merge: 29
2026-03-18 13:39:30 | DEBUG   | Perception.uied.detect_text.text_detection | After filter: 24
2026-03-18 13:39:30 | DEBUG   | Perception.uied.detect_text.text_detection | After sentence merge: 24
2026-03-18 13:39:30 | DEBUG   | Perception.uied.detect_text.text_detection | Final text[0]: 'Search in mail'
2026-03-18 13:39:30 | DEBUG   | Perception.uied.detect_text.text_detection | Final text[1]: 'Primary'
2026-03-18 13:39:30 | DEBUG   | Perception.uied.detect_text.text_detection | Final text[2]: 'Tap a sender image to select that conversation.'
2026-03-18 13:39:30 | DEBUG   | Perception.uied.detect_text.text_detection | Final text[3]: 'Dismiss'
2026-03-18 13:39:30 | DEBUG   | Perception.uied.detect_text.text_detection | Final text[4]: 'Google'
2026-03-18 13:39:30 | INFO    | Perception.uied.detect_text.text_detection | Text detection completed in 13.807s, text_count=24
2026-03-18 13:39:30 | INFO    | Perception.perception_manager  | CV 检测完成: 检测到 16 个元素, resize_ratio=0.360
2026-03-18 13:39:30 | INFO    | Perception.dump_parser         | 解析 UI Dump: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/dumps/step_1.xml
2026-03-18 13:39:30 | INFO    | Perception.dump_parser         | Dump 解析完成, 提取 95 个控件
2026-03-18 13:39:30 | INFO    | Perception.perception_manager  | Dump 解析完成: 解析到 95 个控件
2026-03-18 13:39:30 | INFO    | Perception.context_builder     | 开始构建 UIState: CV元素=16, Dump控件=95
2026-03-18 13:39:30 | DEBUG   | Perception.context_builder     | CV[4] <-> Dump[com.google.android.gm:id/contact_image] 匹配成功, IoU=0.314
2026-03-18 13:39:30 | DEBUG   | Perception.context_builder     | CV[5] <-> Dump[com.google.android.gm:id/contact_image] 匹配成功, IoU=0.314
2026-03-18 13:39:30 | DEBUG   | Perception.context_builder     | CV[9] <-> Dump[com.google.android.gm:id/viewified_conversation_item_view] 匹配成功, IoU=0.645
2026-03-18 13:39:30 | DEBUG   | Perception.context_builder     | CV[10] <-> Dump[com.google.android.gm:id/toast_bar] 匹配成功, IoU=0.578
2026-03-18 13:39:30 | DEBUG   | Perception.context_builder     | CV[11] <-> Dump[com.google.android.gm:id/conversation_tip_text] 匹配成功, IoU=0.482
2026-03-18 13:39:30 | DEBUG   | Perception.context_builder     | CV[13] <-> Dump[com.google.android.gm:id/viewified_conversation_item_view] 匹配成功, IoU=0.661
2026-03-18 13:39:30 | DEBUG   | Perception.context_builder     | CV[14] <-> Dump[com.google.android.gm:id/viewified_conversation_item_view] 匹配成功, IoU=0.626
2026-03-18 13:39:30 | DEBUG   | Perception.context_builder     | CV[15] <-> Dump[com.google.android.gm:id/viewified_conversation_item_view] 匹配成功, IoU=0.608
2026-03-18 13:39:30 | DEBUG   | Perception.context_builder     | 上下文瘦身: 60 -> 58 控件 (过滤了 2 个冗余控件)
2026-03-18 13:39:30 | INFO    | Perception.context_builder     | UIState 构建完成: 最终控件数=58 (CV原始=16, Dump原始=95)
2026-03-18 13:39:30 | INFO    | Perception.perception_manager  | 已保存合并控件列表: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/context/step_1_before.json
2026-03-18 13:39:30 | INFO    | Perception.perception_manager  | 环境感知完成: 最终控件数=58
2026-03-18 13:39:30 | INFO    | agent_loop                     | [Step 1] 阶段2: 认知规划
2026-03-18 13:39:30 | INFO    | Planning.planner               | 开始规划, 任务: 'Send a email to 221240051@smail.nju.edu.cn notifying there is a meeting at 2026-'
2026-03-18 13:39:30 | DEBUG   | Memory.memory_manager          | 未找到匹配经验, 最高相似度=0.000
2026-03-18 13:39:30 | DEBUG   | Planning.planner               | 发送规划请求到 LLM
2026-03-18 13:39:30 | DEBUG   | utils.llm_client               | 发送 LLM 请求: model=gpt-5.2, prompt_len=7131
2026-03-18 13:39:43 | DEBUG   | utils.llm_client               | LLM 响应: len=657
2026-03-18 13:39:43 | INFO    | Planning.planner               | LLM 规划完成: subgoal='Tap the Compose button to start a new email draft', action=tap, complete=False
2026-03-18 13:39:43 | INFO    | agent_loop                     | 子目标: 'Tap the Compose button to start a new email draft' (action=tap)
2026-03-18 13:39:43 | INFO    | Planning.oracle_pre            | 生成事前约束: subgoal='Tap the Compose button to start a new email draft'
2026-03-18 13:39:43 | DEBUG   | utils.llm_client               | 发送 LLM 请求: model=gpt-5.2, prompt_len=4455
2026-03-18 13:39:53 | DEBUG   | utils.llm_client               | LLM 响应: len=1303
2026-03-18 13:39:53 | INFO    | Planning.oracle_pre            | 事前约束生成完成: target_state=form, transition=new_page
2026-03-18 13:39:53 | INFO    | agent_loop                     | 事前约束: transition=new_page
2026-03-18 13:39:53 | INFO    | agent_loop                     | [Step 1] 阶段3: 安全检查
2026-03-18 13:39:53 | DEBUG   | Planning.safety_interceptor    | 安全检查通过: 'Tap the Compose button to start a new email draft'
2026-03-18 13:39:53 | INFO    | agent_loop                     | [Step 1] 阶段4: 动作映射
2026-03-18 13:39:53 | INFO    | Execution.action_mapper        | 映射动作: subgoal='Tap the Compose button to start a new email draft'
2026-03-18 13:39:53 | INFO    | agent_loop                     | 映射动作: tap at (828, 1901)
2026-03-18 13:39:53 | DEBUG   | Execution.oracle_runtime       | 执行前检查通过: tap at (828, 1901)
2026-03-18 13:39:53 | INFO    | agent_loop                     | [Step 1] 阶段5: 执行动作
2026-03-18 13:39:53 | INFO    | Execution.action_executor      | 执行点击: (828, 1901)
2026-03-18 13:39:53 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell input tap 828 1901
2026-03-18 13:39:56 | INFO    | agent_loop                     | [Step 1] 阶段6: 执行后感知 + 事中检查
2026-03-18 13:39:56 | INFO    | Execution.action_executor      | 截屏: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/screenshots/step_1_after.png
2026-03-18 13:39:56 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell screencap -p /sdcard/step_1_after.png
2026-03-18 13:39:56 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb pull /sdcard/step_1_after.png /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/screenshots/step_1_after.png
2026-03-18 13:39:56 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell rm /sdcard/step_1_after.png
2026-03-18 13:39:56 | INFO    | Execution.action_executor      | Dump UI: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/dumps/step_1_after.xml
2026-03-18 13:39:56 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell uiautomator dump /sdcard/window_dump.xml
2026-03-18 13:39:58 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb pull /sdcard/window_dump.xml /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/dumps/step_1_after.xml
2026-03-18 13:39:58 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell dumpsys activity activities
2026-03-18 13:39:59 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell dumpsys window windows
2026-03-18 13:39:59 | INFO    | Perception.perception_manager  | 开始环境感知: screenshot=/Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/screenshots/step_1_after.png, dump=/Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/dumps/step_1_after.xml
2026-03-18 13:39:59 | INFO    | Perception.uied.detect_text.ocr | OCRDetector initialized successfully
2026-03-18 13:40:08 | DEBUG   | Perception.uied.detect_text.ocr | PaddleOCR page keys: ['input_path', 'page_index', 'doc_preprocessor_res', 'dt_polys', 'model_settings', 'text_det_params', 'text_type', 'text_rec_score_thresh', 'return_word_box', 'rec_texts', 'rec_scores', 'rec_polys', 'vis_fonts', 'textline_orientation_angles', 'rec_boxes']
2026-03-18 13:40:08 | DEBUG   | Perception.uied.detect_text.ocr | PaddleOCR counts: rec_texts=9, rec_scores=9, rec_polys=9
2026-03-18 13:40:08 | DEBUG   | Perception.uied.detect_text.ocr | PaddleOCR converted count: 9
2026-03-18 13:40:08 | DEBUG   | Perception.uied.detect_text.text_detection | After convert: 9
2026-03-18 13:40:08 | DEBUG   | Perception.uied.detect_text.text_detection | After merge: 9
2026-03-18 13:40:08 | DEBUG   | Perception.uied.detect_text.text_detection | After filter: 6
2026-03-18 13:40:08 | DEBUG   | Perception.uied.detect_text.text_detection | After sentence merge: 5
2026-03-18 13:40:08 | DEBUG   | Perception.uied.detect_text.text_detection | Final text[0]: '…△'
2026-03-18 13:40:08 | DEBUG   | Perception.uied.detect_text.text_detection | Final text[1]: 'From qinchenjiang17@gmail.com'
2026-03-18 13:40:08 | DEBUG   | Perception.uied.detect_text.text_detection | Final text[2]: 'To'
2026-03-18 13:40:08 | DEBUG   | Perception.uied.detect_text.text_detection | Final text[3]: 'Subject'
2026-03-18 13:40:08 | DEBUG   | Perception.uied.detect_text.text_detection | Final text[4]: 'Composeemail'
2026-03-18 13:40:08 | INFO    | Perception.uied.detect_text.text_detection | Text detection completed in 9.021s, text_count=5
2026-03-18 13:40:08 | INFO    | Perception.perception_manager  | CV 检测完成: 检测到 2 个元素, resize_ratio=0.360
2026-03-18 13:40:08 | INFO    | Perception.dump_parser         | 解析 UI Dump: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/dumps/step_1_after.xml
2026-03-18 13:40:08 | INFO    | Perception.dump_parser         | Dump 解析完成, 提取 46 个控件
2026-03-18 13:40:08 | INFO    | Perception.perception_manager  | Dump 解析完成: 解析到 46 个控件
2026-03-18 13:40:08 | INFO    | Perception.context_builder     | 开始构建 UIState: CV元素=2, Dump控件=46
2026-03-18 13:40:08 | DEBUG   | Perception.context_builder     | 上下文瘦身: 18 -> 17 控件 (过滤了 1 个冗余控件)
2026-03-18 13:40:08 | INFO    | Perception.context_builder     | UIState 构建完成: 最终控件数=17 (CV原始=2, Dump原始=46)
2026-03-18 13:40:08 | INFO    | Perception.perception_manager  | 已保存合并控件列表: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/context/step_1_after.json
2026-03-18 13:40:08 | INFO    | Perception.perception_manager  | 环境感知完成: 最终控件数=17
2026-03-18 13:40:08 | DEBUG   | Execution.oracle_runtime       | 事中检查通过
2026-03-18 13:40:08 | INFO    | agent_loop                     | [Step 1] 阶段7: 事后评估
2026-03-18 13:40:08 | INFO    | Evaluation.evaluator           | 开始事后评估: 'Tap the Compose button to start a new email draft'
2026-03-18 13:40:08 | DEBUG   | utils.llm_client               | 发送 LLM 请求: model=gpt-5.2, prompt_len=5660
2026-03-18 13:40:23 | DEBUG   | utils.llm_client               | LLM 响应: len=1512
2026-03-18 13:40:23 | INFO    | Evaluation.evaluator           | 事后评估通过: 'Tap the Compose button to start a new email draft'
2026-03-18 13:40:23 | INFO    | agent_loop                     | ✓ 子目标完成: 'Tap the Compose button to start a new email draft'
2026-03-18 13:40:23 | DEBUG   | Evaluation.replanner           | 子目标成功, 重置连续失败计数
2026-03-18 13:40:23 | DEBUG   | Memory.memory_manager          | 短期记忆新增步骤 #1
2026-03-18 13:40:23 | INFO    | agent_loop                     | ========================================
2026-03-18 13:40:23 | INFO    | agent_loop                     | 第 2 步 (最大 30)
2026-03-18 13:40:23 | INFO    | agent_loop                     | ========================================
2026-03-18 13:40:23 | INFO    | agent_loop                     | [Step 2] 阶段1: 环境感知
2026-03-18 13:40:23 | INFO    | Execution.action_executor      | 截屏: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/screenshots/step_2_before.png
2026-03-18 13:40:23 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell screencap -p /sdcard/step_2_before.png
2026-03-18 13:40:23 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb pull /sdcard/step_2_before.png /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/screenshots/step_2_before.png
2026-03-18 13:40:23 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell rm /sdcard/step_2_before.png
2026-03-18 13:40:23 | INFO    | Execution.action_executor      | Dump UI: /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/dumps/step_2.xml
2026-03-18 13:40:23 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell uiautomator dump /sdcard/window_dump.xml
2026-03-18 13:40:25 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb pull /sdcard/window_dump.xml /Users/bytedance/Desktop/Darlingxxx/GUI-Agent/data/dumps/step_2.xml
2026-03-18 13:40:25 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell dumpsys activity activities
2026-03-18 13:40:25 | DEBUG   | Execution.action_executor      | 执行 ADB 命令: adb shell dumpsys window windows
